,0
17,脆皮燒肉飯
18,蒜味香腸飯
19,香酥排骨飯
0,麻油雞
1,麻油腰只
2,麻油綜合腰只
3,麻油赤肉
4,麻油豬心
5,麻油豬肝
6,麻油米血
7,麻油雞麵線
8,腰只麵線
9,綜合腰只麵線
10,赤肉麵線
11,豬心麵線
12,豬肝麵線
13,米血麵線
14,清湯腰只
15,綜合腰只
16,清湯赤肉
17,清湯豬心
18,清湯豬肝
19,蚵仔湯
20,蛤仔湯
21,蛋花湯
22,紅燒牛楠飯
23,咖哩燴飯
24,魯肉飯
25,清湯腰只麵線
26,綜合腰只麵線
27,赤肉麵線
28,豬心麵線
29,豬肝麵線
30,米血麵線
31,蚵仔麵線
32,蛤仔麵線
33,麻辣綜合
34,麻辣綜合加麵
35,鴨血豆腐
36,鴨血豆腐加麵
37,鴨血加麵
38,豆腐加麵
39,麻辣麵
40,麻辣鴨血
41,麻辣豆腐
42,原汁珍味牛肉麵
43,牛肉湯麵
44,炸菜肉絲麵
45,肉燥乾麵
46,麻油麵線
47,燙青菜
48,小菜
0,福州魚丸湯50
1,香菇貢丸湯50
2,香菇貢丸+魚丸湯50
3,魷魚羹50
4,赤肉羹50
5,魚皮羹50
6,魚丸魷魚羹60
7,魚丸油皮羹60
8,魷魚魚皮羹60
9,魚丸赤肉羹60
10,越香乾麵
11,福州乾麵
12,炒米粉
13,乾義麵
14,乾粄條
15,魯肉飯
16,皮蛋豆腐
17,燙青菜
18,油豆腐
19,招牌燙魷魚
20,肝連
21,粉腸
22,嘴邊肉
23,豬頭皮
24,豆干+海帶
25,豆干+魯蛋
26,豆皮+海帶
27,豆皮+魯蛋
0,甘蔗紅茶
1,甘蔗綠茶
2,甘蔗青茶
3,甘蔗烏龍
4,甘蔗青檸茶(季節限定)
5,甘蔗檸檬
6,甘蔗拿鐵
7,翡翠綠茶
8,琥珀紅茶
9,寶島青茶
10,烏龍綠茶
11,寶島重烘焙
12,普洱茶
13,桂花普洱/青茶/烏龍
14,洛神花茶(季節限定)
15,話梅綠茶
16,蜂蜜綠茶
17,百香綠茶
18,百香雙響(小紫蘇+椰果)
19,脆梅果綠
20,蘋果綠
21,蘋果紅
22,養樂多綠茶
23,薔薇冰茶
24,蘋果醋
25,蔓越莓醋蘆薈凍飲
26,鳳梨冰茶
27,奇異果鳳梨
28,奇異果多多
29,山苦瓜鳳梨
30,原味冬瓜茶
31,冬瓜檸檬
32,冬瓜拿鐵
33,桔香小紫蘇
34,紅茶拿鐵
35,翡翠拿鐵
36,普洱拿鐵
37,烏龍拿鐵
38,鮮檸檬汁
39,鮮桔茶
40,鮮桔檸檬
41,翡翠檸檬綠
42,檸檬愛玉
43,鮮葡萄柚綠
44,招牌奶茶
45,翡翠奶茶
46,重烘焙奶茶
47,豆香奶茶
48,波霸奶茶
49,阿華田
50,布丁奶茶
51,嫩仙草奶茶
52,仙草奶凍
53,奶茶三胞胎(布丁+仙草+波霸)
54,焦糖奶茶
0,炸排骨飯
1,滷排骨飯
2,士林香腸飯
3,花枝排飯
4,蝦排飯
5,去骨雞排飯
6,蜜汁燒肉飯
7,蝦卷飯
8,蔥爆豬枊飯
9,小三拼飯(蝦卷、燒肉、香腸)
10,梅干焢肉飯
11,燒肉飯
12,卡啦雞排飯
13,蔥爆牛肉飯
14,宮保雞丁飯
15,打拋豬肉飯
16,浦燒鯛魚飯
17,棒腿+燒肉飯
18,棒腿+蝦卷飯
19,棒腿+香腸飯
20,冰島鱈魚飯
21,日式烤肉飯
22,三杯雞飯
23,茄汁雞排飯
24,和風烤雞腿飯
25,咖哩豬排飯
26,紹興醉雞飯
0,炸雞腿飯
1,炸排骨飯
2,炸魚排飯
3,炸蝦捲飯
4,炸雞排飯
5,滷雞腿飯
6,滷排骨飯
7,蔥油雞飯
8,燒肉飯
9,辣雞飯
10,滷肉飯
11,香腸飯
12,炸雞腿麵
13,炸排骨麵
14,炸魚排麵
15,炸蝦捲麵
16,炸雞排麵
17,滷雞腿麵
18,滷排骨麵
19,酸菜湯麵
20,酸菜乾麵
21,花枝丸麵
22,炸雞腿
23,炸排骨
24,炸魚排
25,炸蝦捲
26,炸雞排
27,滷雞腿
28,滷排骨
29,炸豆腐
30,燙青菜
31,炸花枝丸
32,花枝丸湯
33,白飯
0,南薑大蕃茄
1,南薑芭樂
2,南薑鳳梨
3,南薑芭樂+紅心芭樂
4,甘梅大蕃茄
5,甘梅芭樂
6,甘梅芭樂+紅心芭樂
0,御點B鳳梨酥8入禮盒 團購人氣產品
1,御點J土鳳梨酥8入禮盒 團購人氣產品
2,鳳梨酥12入禮盒 臻饌A平時送禮好選擇
3,臻饌J土鳳梨酥12入禮盒 臻饌平時送禮好選擇
4,御藏A鳳梨酥20入禮盒 最佳伴手禮高貴不貴
5,御藏Q土鳳梨酥20入禮盒 最佳伴手禮高貴不貴
6,御點C蛋黃酥6入禮盒 團購人氣產品
7,蛋黃酥12入禮盒 臻饌B平時送禮好選擇
8,蛋黃酥15入禮盒 御藏B最佳伴手禮高貴不貴
9,御點D金韻蛋黃酥6入禮盒 團購人氣產品
10,臻饌C金韻蛋黃酥12入禮盒 平時送禮好選擇
11,御藏C金韻蛋黃酥15入禮盒 最佳伴手禮高貴不貴
12,御點E綠豆椪4入禮盒 團購人氣產品
13,綠豆椪6入禮盒 臻饌D平時送禮好選擇
14,綠豆椪8入禮盒 御藏D最佳伴手禮高貴不貴
15,金饌A綠豆椪12入禮盒 中秋禮盒首選
16,御點F純綠豆椪4入禮盒 團購人氣產品
17,純綠豆椪6入禮盒 臻饌E平時送禮好選擇
18,純綠豆椪8入禮盒 御藏E最佳伴手禮高貴不貴
19,金饌B純綠豆椪12入禮盒 中秋禮盒首選
20,御點G冰沙小月6入禮盒 團購人氣產品
21,冰沙小月12入禮盒 臻饌F平時送禮好選擇
22,冰沙小月15入禮盒 御藏F最佳伴手禮高貴不貴
23,御點H綠豆小月餅6入禮盒 團購人氣產品
24,臻饌G綠豆小月餅12入禮盒 平時送禮好選擇
25,御藏G綠豆小月餅15入禮盒 最佳伴手禮高貴不貴
26,漢坊御點禮盒 御點I綜合6入禮盒 (鳳梨酥*1+蛋黃酥*1+冰沙小月*1+綠豆椪*1+純綠豆椪*1+溏心酥*1）
27,臻饌H綜合12入禮盒(鳳梨酥*4+蛋黃酥*4+冰沙小月*4）
28,臻饌I綜合12入禮盒(鳳梨酥*4+金韻蛋黃酥*4+綠豆小月餅*4）
29,御藏H綜合15入禮盒(鳳梨酥*5+蛋黃酥*5+冰沙小月*5）
30,御藏I綜合15入禮盒(鳳梨酥*5+金韻蛋黃酥*5+綠豆小月餅*5）
31,御藏J綜合13入禮盒(綠豆椪*2+純綠豆椪*2+鳳梨酥*3+蛋黃酥*3+冰沙小月*3）
32,金饌C綜合18入禮盒(綠豆椪*3+純綠豆椪*3+鳳梨酥*4+蛋黃酥*4+冰沙小月*4）
33,金饌D綜合18入禮盒(綠豆椪*3+純綠豆椪*3+鳳梨酥*4+金韻蛋黃酥*4+綠豆小月餅*4）
34,金饌E綜合18入禮盒(綠豆椪*3+純綠豆椪*3+蛋黃酥*3+冰沙小月*3+金韻蛋黃酥*3+綠豆小月餅*3）
35,金饌F綜合18入禮盒(綠豆椪*3+純綠豆椪*3+鳳梨酥*12）
36,御點綜合6入禮盒(蛋黃酥*3+冰沙小月*3 )團購人氣產品
37,御藏R鳳梨酥16入禮盒 最佳伴手禮高貴不貴
38,御藏S土鳳梨酥16入禮盒 最佳伴手禮高貴不貴
39,臻饌J綜合12入禮盒((鳳梨酥*8+綠豆小月餅*4）) 平時送禮好選擇
0,一品紅茶
1,茉莉鮮綠茶
2,炭焙烏龍茶
3,安溪鐵觀音
4,百香紅/綠茶
5,蜂蜜紅/綠茶
6,*翡翠檸檬茶
7,檸檬紅茶
8,冰釀陳梅
9,養樂多綠茶
10,蜜香冰茶冰 40
11,珍珠紅/綠茶
12,珍珠奶茶/奶綠
13,布丁奶茶
14,檸檬愛玉
15,翡翠檸檬愛玉
16,洛神花茶
17,鮮桔茶
18,檸檬蜜茶
19,檸檬養樂多
20,檸檬汁
21,菊花蜜茶
22,奶茶/奶綠
23,胚芽奶茶
24,烏龍奶茶
25,鐵觀音奶茶
26,傳統原味薑母茶
27,薑汁奶茶
28,薑汁拿鐵
29,薑汁檸檬
30,紅茶拿鐵
31,烏龍拿鐵
32,鐵觀音拿鐵
33,翡翠拿鐵
0,茉香綠茶
1,清心菁茶
2,金菊普洱
3,清心紅茶
4,烏龍綠茶
5,高山茶
6,菊普蜜茶
7,蜂蜜綠/烏龍
8,蜂蜜菁茶
9,蜜茶
10,葡萄柚汁
11,葡萄柚綠茶
12,葡萄柚清心優多
13,奶香綠/紅茶
14,奶香烏龍茶
15,菊普奶茶
16,蜂蜜奶茶
17,芋香奶茶
18,杏仁奶茶
19,布丁奶茶
20,仙草奶凍
21,清心巧克力奶
22,咖啡奶茶
23,熱咖啡奶茶
24,珍珠(椰果)紅茶
25,珍珠(椰果)綠茶
26,珍珠(椰果)奶茶
27,珍珠(椰果)蜜茶
28,綠豆沙綠茶
29,綠豆沙奶茶
30,綠豆沙珍珠
31,清心優多綠茶
32,清心優多奶茶
33,清心優多檸檬
34,清心優多桔茶
35,清心優淇綠茶
36,清心優淇菁茶
37,清心優淇高山茶
38,梅子綠茶
39,檸檬綠/菁茶
40,菊普情人
41,情人茶
42,金桔檸檬
43,桔茶
44,檸檬汁
45,蜂蜜檸檬
46,蛋蜜汁
47,清心可可
48,薑母茶
49,龍眼千茶
0,原味拉餅
1,原味加蛋拉餅
2,原味加蛋加菜拉餅
3,起士拉餅
4,玉米火腿拉餅
5,豬柳拉餅
6,燻雞拉餅
7,鮪魚拉餅
8,培根拉餅
9,三杯雞拉餅
10,蒜味香腸拉餅
11,泡菜燒肉拉餅
12,牛肉拉餅
0,五香長條
1,五香厚片
2,五香丁狀
3,昆布長條
4,新蒜味長條(口味較重)
5,舊蒜味長條
6,新黑胡椒條
7,黑胡椒長條
8,麻辣長條
9,麻辣厚片
10,麻辣丁狀
11,麻辣新片
12,碳烤魷魚條
13,咖哩長條
14,素照燒片
15,烏梅長條
16,綠茶片
17,百香果條
18,藍梅長條
19,玫瑰山楂條
20,葡萄長條
21,牛奶荔枝條
22,檸檬長條
23,酸梅湯條
24,百香果條(新貨)
25,有機五香薄片
26,有機黑胡椒薄片
27,鳳梨脆片
28,芋頭脆條
29,敏豆脆條
30,香蕉/胡蘿蔔脆片
31,地瓜脆條
32,油切果
33,綠茶減脂梅
34,大顆速纖梅
35,六神梅
36,藍莓水果茶
37,水蜜桃水果茶
38,櫻桃水果茶
39,黑森林水果茶
40,德國進口粉玫瑰
41,德國進口馬鞭草
42,德國進口迷迭香
43,德國進口檸檬草
0,不定餐
1,陽春細麵
2,南投意麵
3,肉臊米粉
4,福州乾麵
5,餛飩麵(湯)
6,餛飩麵(乾)
7,泰式米粉湯
8,開味河粉湯
9,泰式米線湯
10,輕食湯麵
11,肉絲湯麵
12,豬肝湯麵
13,鮮魚湯麵
14,海鮮湯麵
15,四季蚌麵
16,泡菜牛肉麵
17,番茄牛肉麵
18,番茄手工麵
19,麻辣燙麵
20,麻辣鴨血麵
21,肉絲泡飯
22,豬肝泡飯
23,鮮魚泡飯
24,海鮮泡飯
25,泡菜牛肉泡飯
26,吻魚紫菜泡飯
27,梅干菜飯
28,肉絲拌飯
29,肉臊飯
30,廣東粥
31,瘦肉粥
32,蝦仁粥
33,豬干粥
34,牛肉粥
35,鮮魚粥
36,吻魚粥
37,蔬菜蛋花粥
38,貢丸湯
39,餛飩湯
40,粉腸湯
41,豬肝湯
42,蛤利湯
43,雙色丸子湯
44,紫菜蛋花湯
45,吻魚蛋花湯
46,鮮魚湯
47,番茄魚片湯
48,麻辣鴨血湯
49,燙青菜
50,芥末魷魚
51,粉腸
52,川燙粉肝
53,乾餛飩
54,麻辣鴨血
55,蒜泥白肉
56,滷大腸
57,雞捲
58,皮蛋豆腐
59,韓式泡菜
60,煙燻豬耳朵
61,小魚豆干
62,蠔油桂竹筍
63,海帶
64,豆干
65,滷蛋
0,貴妃禮盒--約80-100g/顆x57顆
1,婕妤禮盒--約60-80g/顆x60顆
2,皇后禮盒--約100-120g/顆x48顆
0,水果玉米(8支/份)
0,竹筍肉包10個
1,高麗菜包10個
0,原味
1,加蛋
2,*九層塔蛋
3,蔬菜蛋
4,玉米蛋
5,*泡菜蛋
6,起士蛋
7,培根蛋
8,鮪魚蛋
9,*蒜味香腸蛋
10,黃芥末里肌火腿蛋
11,巧克力蛋
12,煉乳蛋
13,棉花糖蛋
0,鮮肉包
0,(甜)原味
1,(甜)巧達起士
2,(甜)岩燒海苔
3,(甜)草莓
4,(甜)焦糖
5,(甜)榛果巧克力
6,(甜)焦糖瑪奇朵
7,(甜)香草拿鐵
8,(甜)抹茶奶綠
9,(甜)美式焦糖牛奶
10,(甜)美式特濃巧克力
11,(雙拼)瑪妞混混（美式焦糖牛奶+焦糖瑪奇朵）
12,(雙拼)果香混混（美式焦糖牛奶+草莓）
13,(雙拼)黑色匯老大（美式焦糖牛奶+榛果巧克力）
14,(鹹)原味
15,(鹹)巧達起士
16,(鹹)岩燒海苔
17,(鹹)芥末椒鹽
18,(鹹)香蒜黑胡椒
19,(鹹)韓式泡菜
0,古早味紅茶冰
1,林鳳營鮮奶茶
2,原汁檸檬紅茶
3,甘梅紅茶
4,冰淇淋紅茶
5,烏龍綠
6,高山青茶
7,茉香綠茶
8,檸檬綠茶
9,鮮奶綠茶
10,鮮奶青茶
11,桂花青茶
12,甘梅綠茶
13,冬瓜茶
14,冬瓜紅茶
15,冬瓜檸檬
16,冬瓜鮮奶
0,五穀飯
1,白飯
2,全菜
3,炒麵
4,粄條
5,炒飯
6,米粉
7,冬粉
8,麵線
9,麵疙瘩
10,米苔目
11,南瓜濃湯
12,當歸湯
13,養生湯
14,味增湯
15,四神湯
16,苦瓜鳳梨湯
17,五穀飯
18,白飯
0,招牌
1,雞肉
2,滷肉
3,乾麵
4,乾米粉
5,乾冬粉
6,乾板條
7,招牌湯麵 45
8,肝連湯麵
9,下水湯麵
10,鵝腸湯麵
11,鱈魚丸湯麵
12,嘴邊肉盤
13,肝連盤
14,涼拌珊瑚草
15,米血糕
16,筍絲
17,燙青菜
18,油豆腐
19,嘴邊肉湯
20,肝連湯
21,下水湯
22,鵝腸湯
23,青菜湯
24,鱈魚丸湯
0,元氣Q奶
1,仙草奶凍
2,經典黑糖鮮奶
3,晶鑽黑鮮奶
4,換低脂牛奶
5,加料免費-黑糖珍珠
6,加料免費-紅豆
7,加料免費-綠豆
8,加料免費-薏仁
9,加料免費-仙草凍
10,黑糖鮮奶茶
11,黑糖鮮奶綠
12,QQ鮮奶茶
13,QQ鮮奶綠
14,布丁鮮奶茶
15,布丁鮮奶綠
16,抹綠Q奶
17,薑汁鮮奶茶
18,王茶后奶(高大鮮奶)
19,沖繩紅茶
20,黑糖仙草茶
21,黑糖仙草凍飲
22,黑糖QQ仙草茶
23,黑糖暖身薑茶(冬季限定)
24,元氣紅茶
25,元氣綠茶
26,上等清查
27,炭焙烏龍
28,烏龍綠茶
29,菊花潽洱
30,冬瓜鮮奶茶(不可做溫/熱)
31,紅茶拿鐵
32,綠茶拿鐵
33,烏龍鮮奶茶
34,鮮奶抹綠
35,紅豆抹茶
36,玄米抹茶
37,仙草茶
38,退火青草茶(不可做溫/熱)
39,古早味冬瓜茶(不可做溫/熱)
40,嫩仙草冬瓜茶(不可做溫/熱)
41,洛神花茶
42,晶鑽洛神(寒天晶球)
43,清甘菊花茶
44,枸杞菊花茶
45,蜂蜜菊花茶
46,黑芝麻抹茶
47,蔓越莓果粒醋(不可做溫/熱)
48,冬瓜檸檬(不可做溫/熱)
49,冬瓜鮮桔(不可做溫/熱)
50,金桔檸檬
51,多多檸檬(不可做溫/熱)
52,蜂蜜檸檬(不可做溫/熱)
53,蜂蜜金桔檸檬(不可做溫/熱)
54,蜂蜜檸檬蘆薈(不可做溫/熱)
55,蜂蜜檸檬愛玉(不可做溫/熱)
56,晶鑽鮮桔愛玉(不可做溫/熱)
57,蔓越莓檸檬冰茶(不可做溫/熱)
58,綠豆雪霜
59,綠豆牛奶雪霜
60,黑麻王子(芝麻牛奶
61,小紅帽(蔓越莓牛奶)
62,抹茶雪霜
63,椰果綠茶(不可做溫/熱)
64,蜂蜜紅茶(不可做溫/熱)
65,蜂蜜綠茶(不可做溫/熱)
66,鮮檸檬紅茶(不可做溫/熱)
67,鮮檸檬綠茶(不可做溫/熱)
68,鮮百香QQ綠(不可做溫/熱)
69,鮮桔綠茶(不可做溫/熱)
70,柚子綠茶
71,韓式柚子茶
72,多多綠茶(不可做溫/熱)
73,阿華田鮮奶
74,芋頭鮮奶
75,桂圓紅棗茶
76,桂圓薑茶
77,香蒜厚片
78,花生厚片
79,奶酥厚片
80,榛果巧克力
81,黑糖珍珠
82,紅豆
83,綠豆
84,薏仁
85,仙草凍
86,椰果
87,蘆薈
88,寒天晶球
89,布丁
90,愛玉
0,芝麻
1,紅豆
2,素香菇
3,洋蔥豬肉
4,咖哩雞肉
0,頂級茉莉綠茶★
1,錫蘭紅茶★
2,皇家伯爵紅茶
3,阿里山冰茶★
4,茶花綠茶★
5,鮮綠茶
6,濃香烏龍
7,靜岡玉露
8,綠茶咖啡
9,烏龍綠茶
10,文山清茶
11,凍頂烏龍茶
12,翠玉煎茶
13,大吉嶺紅茶
14,香片普洱茶
15,東方美人茶
16,日式玄米茶
17,招牌奶茶★
18,熊貓珍珠奶茶★
19,濃醇香珍奶★
20,錫蘭奶茶
21,茉香奶茶
22,皇家伯爵奶茶
23,綠茶咖啡奶
24,沖繩黑糖奶茶
25,布丁奶茶
26,椰果奶茶
27,仙草凍奶茶
28,紅豆奶茶
29,水晶冬瓜茶★
30,冬瓜黑珍珠
31,冬瓜檸檬
32,冬瓜仙草
33,冬瓜奶茶
34,抹茶奶綠★
35,抹茶可可
36,珍珠綠抹茶
37,抹茶冰鑽
38,抹茶紅豆白玉
39,聖塔路黑可可★
40,奧利奧可可
41,黑珍珠可可
42,可可冰鑽
43,翡翠檸檬冰鑽
44,鳳梨清茶★
45,百香鳳梨
46,小紫蘇鳳梨
47,Q白玉鳳梨
48,鳳梨冰鑽
49,鮮果雙Q★
50,鮮百香
51,鮮檸檬
52,梅果綠茶
53,鮮桔綠茶
54,墾丁冰茶★
55,蜂蜜蘆薈
56,多多綠茶
57,蘆薈小紫蘇
58,冰釀桂花
59,冰釀玫瑰
60,藍莓果茶★
61,鮮百香檸檬汁★
62,鮮檸檬汁
63,蜂蜜檸檬
64,鮮桔檸檬
65,檸檬梅子
66,元氣抹茶穀奶
67,黑糖薑茶
68,桂圓紅棗茶
0,傳統鍋燒
1,泰式鍋燒
2,咖哩鍋燒
3,麻辣鍋燒
4,素食鍋燒
5,超級咖哩雞腿飯
6,檸檬雞腿飯
7,雞腿飯
8,滷雞腿飯
9,超級咖哩雞排飯
10,雞排飯
11,超級咖哩排骨飯
12,排骨飯
13,滷排骨飯
14,蝦排飯
15,咖哩烏龍拌麵
16,回香辣味肉醬拌飯
17,回香辣味肉醬辦烏龍麵
18,迷迭香番茄肉醬飯
19,迷香番茄肉醬拌烏龍麵
20,雞腿
21,雞排
22,炸排骨
23,滷排骨
24,飯菜便當
0,(土)油雞腿飯
1,(土)白雞腿飯
2,燒鴨腿飯
3,招牌飯
4,燒雞腿飯
5,油雞腿飯
6,廣東臘味飯
7,鴛鴦臘腸飯
8,三寶飯
9,土白雞飯
10,土油雞飯
11,叉燒油雞飯
12,叉燒燒鴨飯
13,叉燒燒肉飯
14,油雞燒鴨飯
15,油雞燒肉飯
16,燒鴨燒肉飯
17,香腸燒鴨飯
18,香腸油雞飯
19,香腸叉燒飯
20,香腸燒肉飯
21,潮蓮燒鴨飯
22,玫瑰油雞飯
23,蜜汁叉燒飯
24,蜜汁香腸飯
25,化皮燒肉飯
0,濟州島椰果香辣泡菜(6瓶)
1,北海道椰果起司泡菜(6瓶)
2,愛之味純濃燕麥(原味24瓶)
3,愛之味純濃燕麥(紅豆24瓶)
4,愛之味純濃燕麥(蜂蜜24瓶)
0,牛肉麵
1,牛肉湯麵
2,牛肉冬粉
3,土魠魚羹
4,羊肉羹
5,頂級肉羹
6,土魠魚羹
7,羊肉羹
8,頂級肉羹
9,手工水餃
10,牛肉湯餃
11,牛肉湯麵
12,榨菜肉絲麵
13,酸辣麵
14,錕飩麵
15,陽春麵
16,乾麵
17,蛋花湯
18,貢丸湯
19,魚丸湯
20,酸辣湯
21,綜合小菜
22,燙青菜
23,炸豆腐
0,香酥蝦排飯
1,滷油雞腿飯
2,特製雞腿飯
3,宮保雞塊飯
4,現滷牛肉飯
0,魯肉飯
1,雞肉飯
2,白飯
3,健康盒餐
4,招牌便當
5,魯肉便當
6,雞肉便當
7,蝦捲便當
8,海陸雙拼便當
9,豬腳便當
10,蹄膀便當
11,腱子便當
12,唐山排骨便當
13,石板鹹豬肉便當
14,腱子便當
15,蹄膀便當
16,雞腿便當
17,豆芽菜
18,燙青菜
19,筍絲魯
20,龍髓湯
21,紅棗人參雞湯
22,苦瓜排骨湯
23,紅棗人參雞湯
24,玉米濃湯
25,四神湯
26,金針排骨湯
27,銀耳蓮子湯
28,極品仙梅湯
29,鴨蛋
30,嫩豆腐
0,豬排
1,雞肉
2,魚片湯
3,牛肉湯
4,蔬菜意麵
5,蔬菜豬肉
6,蔬菜牛肉
7,鍋燒
8,茄汁肉醬
9,麻油麵線
10,蛤仔絲瓜
11,牛肉
12,豬肉
13,豬排
14,酥雞
15,漢堡
16,海鮮
17,牛肉
18,豬肉
19,雞肉
20,什錦烏龍麵/義大利麵/貝殼麵/炒意麵
21,什錦炒飯
22,什錦炒年糕
23,什錦粥
24,原味鍋
25,咖哩鍋
26,養生鍋
27,沙朗牛排(綜合醬/蘑菇醬/黑胡椒醬)
28,特製豬排(綜合醬/蘑菇醬/黑胡椒醬)
29,漢堡排餐(綜合醬/蘑菇醬/黑胡椒醬)
30,蛋花湯
0,泰式炒飯-牛
1,泰式炒飯-豬
2,泰式炒飯-雞
3,辣椒炒飯-牛
4,辣椒炒飯-豬
5,辣椒炒飯-雞
6,香辣飯-牛
7,香辣飯-豬
8,香辣飯-雞
9,蝦仁炒飯
10,泰式酸肉炒飯
11,香辣花枝飯
12,湄南河粉(勾芡)
13,泰式炒河粉(細)
14,蠔油炒河粉(粄條)
15,酸辣河粉湯
16,牛肉河粉湯
0,涼麵
0,土鳳梨酥*4+金韻蛋黃酥*3+綠豆小月餅*3（蛋奶素）new
1,鳳梨酥*4+蛋黃酥*3+漢坊金沙小月*3（蛋奶素）new
2,土鳳梨酥*4+金韻蛋黃酥*4+綠豆小月餅*4（蛋奶素）new
3,綜合堅果塔*3+夏威夷豆堅果塔*3+辣味夏威夷豆堅果塔*3+咖啡胡桃堅果塔*3（蛋奶素）
4,鳳梨核桃*6+焦糖栗子*6（蛋奶素）
5,鳳梨酥*4+蛋黃酥*4+漢坊金沙小月*4（蛋奶素）
6,鳳梨酥*8+綠豆小月餅*4（蛋奶素）
7,綠豆椪*1+純綠豆椪*1+土鳳梨酥*2+金韻蛋黃酥*2+綠豆小月餅*2（除綠豆椪外其餘產品為蛋奶素）
8,綠豆椪*1+純綠豆椪*1+鳳梨酥*2+蛋黃酥*2+漢坊金沙小月*2（除綠豆椪外其餘產品為蛋奶素）
9,金沙弄月*3+綠豆小月餅*3（蛋奶素）new
10,鳳梨酥*1+蛋黃酥*1+漢坊金沙小月*1+綠豆椪*1+純綠豆椪*1+金韻蛋黃酥*1（除綠豆椪外其餘產品為蛋奶素）
11,漢坊金沙小月*3+蛋黃酥*3（蛋奶素）new
12,鳳梨核桃*8+焦糖栗子*7（蛋奶素）
13,土鳳梨酥*5+金韻蛋黃酥*5+綠豆小月餅*5（蛋奶素）
14,鳳梨酥*5+蛋黃酥*5+漢坊金沙小月*5（蛋奶素）
15,土鳳梨酥12入禮盒（蛋奶素）
16,咖啡胡桃堅果塔12入禮盒（蛋奶素）
17,金沙弄月12入禮盒（蛋奶素）
18,金韻蛋黃酥12入禮盒（蛋奶素）
19,夏威夷豆堅果塔12入禮盒（蛋奶素）
20,純綠豆椪6入禮盒（蛋奶素）
21,蛋黃酥12入禮盒（蛋奶素）
22,焦糖栗子12入禮盒（蛋奶素）
23,漢坊金沙小月12入禮盒（蛋奶素）
24,綜合堅果塔12入禮盒（蛋奶素）
25,綠豆小月餅12入禮盒（蛋奶素）
26,綠豆椪6入禮盒
27,辣味夏威夷豆堅果塔12入禮盒（蛋奶素）
28,鳳梨核桃12入禮盒（蛋奶素）
29,鳳梨酥12入禮盒（蛋奶素）
30,漢坊酥鬆Q軟香甜【溏心酥】蛋奶素
31,漢坊外皮酥脆入口即化【鳳梨酥】蛋奶素
32,漢坊特製鴨蛋與綠豆沙結合的鹹香酥鬆口感【蛋黃酥】蛋奶素
33,漢坊白綠豆沙與碎蛋交融的驚豔口感【金韻蛋黃酥】蛋奶素
34,漢坊肉香四溢【綠豆椪】
35,漢坊絹細雪花綿密清香【純綠豆椪】蛋奶素
36,漢坊招牌皮餡合一入口即化【漢坊金沙小月】蛋奶素
37,漢坊養生佳點【綠豆小月餅】蛋奶素
38,漢坊天然美饌軟Q彈牙【土鳳梨酥】蛋奶素
39,漢坊扎實彈牙蛋香四溢古早味【朝悅蛋糕】蛋奶素
40,漢坊酥鬆Q軟香甜【黑糖酥】蛋奶素
41,漢坊鬆軟綿密鹹香撲鼻【金沙弄月】蛋奶素
0,A1芋泥卷
1,C10雙層紅豆蛋糕
2,F5提拉米斯
3,D4芝士蛋糕
4,D6摩卡乳酪蛋糕
5,TU精緻小芋頭
6,TC精緻小紅豆
7,G1起酥蛋糕
8,U1雙層芋泥蛋糕
9,G112巧克力綠豆派
10,M1吉祥油飯組
11,M9小公主油飯組
12,M10小王子油飯組
0,花雕雞煲仔飯
1,北菇滑雞煲仔飯
2,廣式腊味煲仔飯
3,蠔油牛腩煲仔飯
4,蜜汁叉燒煲仔飯
5,豆鼓排骨煲仔飯
6,超級無敵澎湃煲仔飯
7,北菇滑雞砂鍋粥
8,廣式腊味砂鍋粥
9,養生菇菇粥(素)
0,鍋燒
1,鍋燒湯
2,牛奶
3,牛奶湯
4,泡菜
5,泡菜湯
6,麻辣
7,麻辣大腸
8,廣東粥
9,海鮮粥
10,吻仔魚粥
11,泡菜粥
12,皮蛋瘦肉粥
13,玉米瘦肉粥
14,泡飯
15,素食養生鍋麵
0,勇士之愛
1,孔雀之淚
2,海角之戀-海尼根綠茶
3,情人眼淚
4,盡情馬拉桑
5,海角紅茶
6,海角綠茶
7,文山青茶
8,桂花釀茶
9,凍頂烏龍茶
10,玫瑰綠茶
11,菊花普洱茶
12,小時候喝的七號茶
13,冰釀油切茶
14,冬瓜青/綠/紅
15,古釀香梅綠
16,百香紅/綠/青
17,蜂蜜紅/綠/青
18,薄荷紅/綠/青
19,多多紅/綠/青
20,日式抹茶
21,檸檬蜜/梅
22,鮮檸紅/綠/青
23,鮮紅桔/綠/青
24,冬瓜茶
25,仙草甘茶
26,仙草奶凍
27,愛玉金桔
28,愛玉檸檬
29,冬瓜檸檬
30,金桔檸檬
31,紅番茄汁
32,葡萄柚綠
33,百香多多
34,柳橙多多
35,檸檬多多
36,葡萄柚多多
37,抹茶多多
38,仙草冰沙
39,綠豆冰沙
40,草莓冰沙
41,芒果冰沙
42,檸檬冰沙
43,百香冰沙
44,紫葡萄冰沙
45,柳橙多多冰沙
46,布丁牛奶冰沙
47,沖繩布丁冰沙
48,阿華田冰沙
49,咖啡冰沙
50,漂浮紅/綠/青
51,漂浮咖啡
52,紅/綠/青奶茶
