,0
21,紐奧良烙烤雞腿堡
22,墨西哥莎莎霸王捲
23,美式BBQ醬烤煙燻雞
24,咔啦脆雞 (中辣)
25,上校薄脆雞
26,原味蛋撻禮盒
27,原味蛋撻
28,經典拼盤
29,上校雞塊
30,烤炸享樂拼盤
31,勁爆雞米花分享盒
32,點心盒-勁爆雞米花+薯條
33,點心盒-上校雞塊 + 薯條
34,提拉米蘇冰淇淋大福
35,薯條
36,勁爆雞米花
37,雞汁風味飯
38,鮮蔬沙拉(千島醬)
39,經典玉米
40,鮮奶
41,鳳梨啵啵氣泡飲
42,百事可樂
43,七喜
44,義式拿鐵
45,熱義式卡布奇諾
46,熱義式咖啡
47,冰義式咖啡
48,玉米濃湯
49,100%柳橙汁320g
50,冰無糖茉莉綠茶
51,冰紅茶
52,熱紅茶
53,經典冰奶茶
54,經典熱奶茶
0,原味仙草凍飲 (人氣商品)
1,冬瓜仙草凍飲
2,珍珠仙草凍飲
3,低糖仙草凍飲 (人氣商品)
4,無糖仙草凍飲
5,檸檬仙草凍飲
6,牛奶仙草凍飲 (人氣商品)
7,古早味冬瓜茶
8,檸檬冬瓜茶 (人氣商品)
9,冬瓜仙草茶 (人氣商品)
10,低糖仙草茶 (人氣商品)
11,無糖仙草茶
12,珍珠仙草茶
13,檸檬仙草茶
14,牛奶冬瓜茶
15,牛奶仙草茶
16,原味仙草冰
17,珍珠仙草冰
18,芋圓仙草冰
19,綜合仙草冰 (人氣商品)
20,芋薯綜合仙草冰 (人氣商品)
21,紅豆湯
22,綜合紅豆湯 (可任選三種配料 人氣商品)
23,花生湯
24,綜合花生湯 (可任選三種配料 人氣商品)
25,大湯圓紅豆湯
26,大湯圓花生湯 (兩個芝麻及兩個花生 共四個)
27,仙草燒茶
28,珍珠仙草燒茶
29,薑汁仙草燒茶 (冬季限定)
30,牛奶仙草燒茶 (人氣商品)
31,原味燒仙草
32,芋圓燒仙草
33,綜合燒仙草 (人氣商品)
34,芋薯綜合燒仙草 (人氣商品)
35,大湯圓燒仙草 (冬季限定)
36,花生豆花
37,綠豆豆花
38,紅豆豆花
39,薏仁豆花
40,花豆豆花
41,珍珠豆花
42,湯圓豆花
43,芋圓豆花
44,地瓜豆花
45,芋頭豆花
46,綜合豆花 (可任選三種配料 人氣商品)
0,香草燉牛肉
1,香草燉豬肉
2,南洋薑黃雞肉
3,全素蕃茄燉豆腐
4,香草燉牛堡
5,香草燉豬堡
6,南洋薑黃雞堡
7,奶蛋素之起士鮮蔬蛋堡
8,蜜糖金磚
9,蜜糖茶磚
0,加蛋
1,加起司
2,1.印度沙茶蛋餅+紅茶（大）
3,2.原式豬肉堡+紅茶（大）
4,3.日式和風豬排堡+紅茶（大）
5,4.招牌麥蛋+紅茶（大）
6,5.麥香豬排吐司+紅茶（大）
7,6.海味鮮蝦堡+紅茶（大）
8,7.醬燒肉蛋吐司+紅茶（大）
9,8.塔塔魚排堡+紅茶（大）
10,9.咔啦雞腿堡（原/辣）+紅茶（大）
11,10.海味鮮蝦軟法+紅茶（大）
12,11.厚切牛肉起司堡+紅茶（大）
13,升級雙層加
14,12.墨西哥雞腿+紅茶（大）
15,加蛋
16,加起司
17,雙層厚牛堡
18,厚切牛肉起司堡
19,卡啦雞腿堡（原/辣）
20,墨西哥雞腿堡
21,黃金薯餅堡
22,日式和風豬排堡
23,麥香豬排堡
24,塔塔魚排堡
25,海味鮮蝦堡
26,泡菜蛋堡
27,麥香雞堡
28,原式豬肉堡
29,鮮蔬堡
30,加蛋
31,加起司
32,醬燒肉蛋吐司
33,麥香豬排吐司
34,火腿蛋吐司
35,麥香雞吐司
36,和風鮪魚吐司
37,煙燻雞肉吐司
38,培根吐司
39,香烤煎蛋吐司
40,肉鬆吐司
41,果醬吐司 巧克力 草莓 花生 奶油
42,加起司
43,印度沙茶豬排蛋餅
44,和風豬排蛋餅
45,德式香腸蛋餅
46,印度沙茶蛋餅
47,薯餅蛋餅
48,泡菜蛋餅
49,原式豬肉蛋餅
50,煙燻雞肉蛋餅
51,起司蛋餅
52,黃金玉米蛋餅
53,和風鮪魚蛋餅
54,培根蛋餅
55,熱狗蛋餅
56,鮮蔬蛋餅
57,火腿蛋餅
58,香蔥美人蛋餅
59,加蛋
60,加起司
61,厚切牛肉起司軟法
62,卡啦雞腿軟法
63,墨西哥雞腿軟法
64,培根起司軟法
65,德式香腸軟法
66,黃金薯餅軟法
67,塔塔魚排軟法
68,海味鮮蝦軟法
69,田園鮮蔬軟法
70,和風鮪魚軟法
71,煙燻雞肉軟法
72,芝心薯餅蛋捲
73,瘋薯 起司粉 橙醬 胡椒 蕃茄醬
74,熱狗捲 胡椒 蕃茄醬
75,麥克雞塊 胡椒 蕃茄醬
76,經典薯餅
77,熱狗 胡椒 蕃茄醬
78,荷包蛋
79,港式蘿蔔糕
80,蔥抓餅 胡椒 蕃茄醬
81,德式香腸
82,海味鮮蝦排
83,香煎牛肉片
84,原式豬肉片
85,麥香雞肉片
86,日初醇奶（鮮奶茶）
87,紅茶牛奶
88,可可牛奶
89,咖啡牛奶
90,花生牛奶
91,經典紅茶
92,活力豆漿
93,黃金玉米濃湯（冬季限定）
0,經濟盒餐
1,排骨
2,打拋肉
3,京醬肉絲
4,三杯雞
5,宮保雞丁
6,貴妃肉
7,健康美容
8,脆皮雞腿
9,椒麻雞
10,糖醋魚
11,香草雞腿
0,泰式椒麻雞飯便當
1,雙菇雞肉飯便當
2,香煎鯖魚飯便當
3,香芧魚飯便當
4,咖哩雞肉飯便當
5,綠咖哩豬肉飯便當(大辣)
6,蕃茄排骨飯便當
7,辣炒豬肉飯便當
8,牛肉炒飯
9,鳳梨炒飯
10,蝦醬炒飯
11,XO醬炒飯
12,海鮮燴飯
13,牛肉燴飯
14,豬肉燴飯
15,越式炒河粉海鮮
16,越式炒河粉牛肉
17,越式炒河粉豬肉
18,越式炒雞蛋麵
19,紅咖哩河粉海鮮(辣)
20,紅咖哩河粉牛肉(辣)
21,綠咖哩河粉牛肉(辣)
22,綠咖哩河粉豬肉(辣)
23,炒烏龍麵海鮮
24,炒烏龍麵牛肉
25,炒烏龍麵豬肉
26,雞絲炒飯
27,牛肉湯河粉
28,牛肉雞蛋湯麵
29,海鮮雞蛋湯麵
30,什錦湯河粉
31,什錦湯米粉
32,什錦烏龍湯麵
33,泰式酸辣海鮮河粉
34,越式雞絲河粉
35,海鮮撈麵(乾)
36,越式涼麵
0,小室山牛肉
1,有田麻婆豆腐
2,蒲燒鯛魚腹
3,小海陸
4,惡美麗肯牛排
5,大戶牛肋爪
6,鹽燒鯖魚
7,醬烤帶骨牛小排
8,呆丸鰻魚飯
9,京醬半筋半肉
10,草津豚肉
11,室蘭烤雞
12,金鑽鳳梨炒飯
13,醬烤雞腿井
0,奶香雙重奏
1,巧克力珍珠奶茶
2,芋頭牛奶(限中杯)
3,珍珠奶茶
4,珍珠紅茶拿鐵
5,相思拿鐵(限中杯)
6,鹿兒島烤茶拿鐵(限中杯)
7,鮮榨蘋果百香
8,相思奶茶
9,鹿兒島珍珠烤奶
10,鹿兒島烤奶茶
11,鹿兒島烤茶
12,冬瓜包種茶
13,台灣包種茶
14,芒果養樂多
15,南非國寶茶
16,莊園紅茶
17,綠茶養樂多
18,醇品綠茶
19,蕎麥冬瓜露
20,蕎麥包種茶
21,檸檬冬瓜露
22,檸檬包種茶
23,檸檬養樂多
24,布丁奶茶
25,芋頭奶茶(限中杯)
26,阿蕯姆奶茶
27,茉香奶茶
28,原粒燕麥奶茶
29,百香綠茶
30,百香雙響炮
31,芒果綠茶
32,金桔擰檬
33,南非國寶擰檬茶
34,莊園果茶
35,鮮檸紅茶
36,鮮檸綠茶
37,鮮香橙冰茶
38,鮮葡萄冰茶
39,鮮榨蘋果養樂多
40,鮮榨柳橙養樂多
41,鮮橙柚冰茶
42,檸檬霸
43,牛奶雙重奏
44,冬瓜拿鐵(限中杯)
45,法式奶霜紅茶
46,法式奶霜綠茶
47,紅茶拿鐵(限中杯)
0,雞排
1,牛排
2,豬排
3,自定
0,雞腿飯
1,雞排飯
2,排骨飯
3,泰式椒麻雞
4,特厚燒肉
5,香腸飯
6,鲭魚飯
7,梅乾扣肉飯
8,花枝排飯
9,魯肉飯便當
10,超值豬排飯
11,超值雞排飯
0,招牌傻瓜乾麵
1,麻醬麵
2,麻辣乾麵
3,醡醬麵
4,牛肉醬拌麵
5,高湯麵
6,餛飩麵
7,豬肝麵
8,牛肉湯麵
9,餛飩牛肉湯麵
10,牛肉麵
11,招牌封肉飯
12,和風豬排飯
13,黃金雞腿飯
14,醬燒大排飯
15,花枝肉排飯
16,肉燥飯
17,餛飩牛肉湯
18,牛肉湯
19,粉腸湯
20,豬肝湯
21,餛飩湯
22,魚丸湯
23,貢丸湯
24,紅油抄手
25,麻醬抄手
26,原味抄手
27,燙青菜
28,綜合滷味一份
0,♛四季春青茶
1,御品紅茶
2,翠玉綠茶
3,深焙鐵觀音
4,青梅綠茶
5,♛ 青梅果釀
6,青梅Q凍
7,♛ 奶蓋鐵觀音
8,奶蓋青茶
9,奶蓋綠茶
10,♛ 宇治抹茶拿鐵
11,鮮芋Q拿鐵
12,紅茶拿鐵
13,可可拿鐵
14,鐵觀音拿鐵
15,相思Q拿鐵
16,♛ 38奶霸
17,綠奶茶
18,奶茶
19,珍珠奶茶
20,玫瑰奶茶
21,巧克力可可
22,鐵觀音奶茶
23,薑汁奶茶
24,相思綠奶茶
25,♛ 鮮芋Q奶茶
26,♛ 黃金芒果綠
27,冬瓜鐵觀音
28,冬瓜檸檬
29,玫瑰青露
30,蔓越莓綠
31,鮮百香綠
32,鮮橙綠
33,窯烤荔枝冰茶
34,鮮柚綠
35,養樂多綠
36,♛ 寒天晶球柚惑
37,♛ 蜂蜜檸檬蘆薈
38,蔓越莓冰沙
39,芒果冰沙
40,翡翠檸檬
41,百香羅勒子
42,蔓越莓果釀
43,水蜜桃果醋
44,百香果QQ
0,輕便當
1,滷棒腿
2,炸排
3,滷排
4,控肉
5,蒲燒鯛
6,麻瓜肉角
7,打拋豬
8,辣子雞丁
9,糖醋咕咾肉
10,鹹豬肉
11,泡菜肉片
12,炸雞腿
13,小卷
14,蔥爆牛
15,鱈魚
16,椒麻雞
0,古早味排骨飯
1,古早味燉肉飯
2,炸大雞腿飯
3,塔香三杯雞
4,府城蝦捲飯
5,薄鹽鯖魚飯
6,鹹豬肉飯
7,巴沙魚排飯
8,滷排骨飯
9,香滷雞腿飯
0,12/19(二) 薑汁燒肉
1,香鬆白飯
0,燒雞腿排
1,煎豬排
2,蔥爆牛肉
3,宮保雞丁
4,黑胡椒豬肉
0,炭火肉食披薩
1,美式嗆司臘腸披薩
2,德式帶骨香腸
3,蘋果肉桂披薩
4,墨西哥嗆辣披薩
5,白醬鮭魚披薩
6,龍蝦沙拉披薩
7,總匯披薩
8,西西里燻雞披薩
9,海鮮披薩
10,地中海漁夫披薩
11,夏威夷披薩
12,蔬菜披薩 (奶素)
13,義式海陸豪華披薩
14,洋食黃金脆雞披薩
15,波隆那臘腸披薩
16,日式燒肉披薩
17,普羅旺斯烤雞
18,義式炸雞超值桶
19,香酥雞塊
20,德式帶骨香腸
21,香辣烤雞翅(辣味)
22,香草烤雞翅(不辣)
23,雙份起司
0,紐奧良香雞排
1,無骨雞腿排
2,雞腿
3,雞翅
4,雞米花
5,麥克雞塊(5塊)
6,洋蔥圈(5個)
7,披薩球(4顆)
8,芋泥球(6顆)
9,波霸薯條(馬鈴薯)
10,1號餐(雞塊+雞翅+可樂)
11,2號餐(雞腿+雞塊+可樂)
12,3號餐(馬鈴薯條+麥克雞塊+雞米花+可樂)
13,4號餐(雞腿+雞翅+雞塊+可樂)
14,全家餐(2雞腿+3雞塊+3雞翅)
15,全家特餐(8塊雞+2份馬鈴薯條+2000cc大可樂)
0,香蒜白肉飯
1,香煎魚肉飯
2,花枝排飯
3,澎湖蝦捲飯
4,燒肉香腸飯
5,蔥香豬柳飯
6,梅干扣肉飯
7,香酥排骨飯
8,泰式打拋豬
9,泰式豬排飯
10,泰式雞排飯
11,招牌滷肉片飯
12,三杯雞飯
13,宮保雞丁飯
14,霸王雞排飯
15,蜜汁烤肉飯
16,鮭魚飯
17,照燒鯛魚飯
18,照燒雞腿飯
19,卡拉雞排飯
20,香滷雞腿飯
21,三拼招牌飯
22,泡菜牛肉飯
23,西湖鱈魚飯
24,蝦捲+鯛魚
25,棒腿+豬柳
26,棒腿+鯛魚
27,腿排+叉燒
28,排骨+花枝排
29,排骨+蝦捲
30,脆皮雞腿飯
31,油雞飯
32,閃亮特餐飯
33,海陸特餐
34,中式素食
0,招牌拉麵
1,奶油拉麵
2,味噌拉麵
3,蔥燒拉麵
4,麻辣拉麵
5,鮑魚拉麵
6,海鮮拉麵
7,泡菜拉麵
8,叉燒醬油拉麵
9,豬排拉麵
10,雞排拉麵
11,排骨拉麵
12,酥炸大排骨飯
13,酥炸豬排飯
14,酥炸鱈魚飯
15,酥炸雞排飯
16,酥炸檸檬雞柳飯
17,檸檬雞柳
18,炸排骨
19,炸雞排
20,炸豬排
21,炸鱈魚
22,炸雞腿
23,泡菜（韓）
24,白飯
0,肉燥飯與魯蛋
1,印度咖哩雞飯
2,椒鹽雞腿飯
3,豬排飯
4,腿庫飯
5,酥炸魚排飯
6,泰式魚排飯
7,泰式雞腿飯
8,南洋咖哩牛肉飯
0,menu
1,size
2,招牌
3,鮪魚
4,燻雞
5,泡菜
6,照燒豬肉
7,香腸
8,素食
9,卡拉雞
10,香煎雞腿肉
11,menu
12,芭樂綜合
13,鳳梨綜合
14,仙人掌綜合
15,藍莓綜合
16,蔓越莓綜合
17,蘋果原汁
18,柳橙原汁
19,胡蘿蔔原汁
20,芭樂原汁
21,奇異果原汁
22,木瓜牛奶
23,香蕉牛奶
24,酪梨牛奶
25,其他備註
0,奶油
1,紅豆
2,芝麻
3,芋頭
4,起司
5,菜脯
6,奶酥
7,巧克力
8,馬鈴薯沙拉
9,鮪魚玉米起司
10,奶油紅豆
11,奶油芋頭
12,奶油起司
13,奶油巧克力
0,蔬食板烤杏包菇(350 卡)
1,暖冬麻油雞(450卡)
2,和風豬肉壽喜燒(480 卡)
3,匈牙利嫩雞 (450卡)
4,孜燃香豬肉 (480卡)
5,蒜味鯛魚燒(450卡)
6,精選輕食餐盒(350-400 卡)
7,香煎牛肉捲(500卡)
0,紅糟肉飯
1,雞腿飯
2,豬腳飯
3,排骨飯
4,蝦捲飯
5,魚排飯
6,花枝排飯
7,菜飯便當
0,蜜烤雞腿飯
1,脆皮燒鴨飯
2,玫瑰油雞飯
3,蜜汁叉燒飯
4,化皮燒肉飯
5,蜜汁香腸飯
6,密密排骨飯
7,梅干扣肉飯
8,三寶飯
9,什錦牛肉炒麵
10,什錦海鮮炒麵
11,蔬菜炒麵
12,蔬菜蛋炒飯
13,肉絲蛋炒飯
14,肉絲繪飯
15,菜飯盒餐
